date,title,url,change,compare_base,index_value,basket_index,products,event,vegetable_price,pork_price,beef_price,mutton_price,egg_price,chicken_price,fish_price,apple_price,banana_price,year,month,day,weekday,quarter,day_of_year,ma_7,ma_15,ma_30,change_percent,volatility,index_value_scaled
2024-08-26,"8月26日：""农产品批发价格200指数""比昨天下降2.11个点",https://www.agri.cn/V20/ZX/nyyw/2024/08/t20240826_49436456.htm,-2.11,昨天,87.37,88.41,"{'vegetable': {'name': '蔬菜', 'price': 5.09, 'change_percent': -3.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.27, 'change_percent': -0.5, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 69.06, 'change_percent': -0.7, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 60.52, 'change_percent': -2.5, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.11, 'change_percent': -0.4, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.42, 'change_percent': -2.5, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.16, 'change_percent': -2.8, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.59, 'change_percent': -0.2, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.55, 'change_percent': -1.1, 'unit': '元/公斤'}}",,5.09,20.27,69.06,60.52,10.11,16.42,12.16,8.59,5.55,2024,8,26,0,3,239,82.14857142857143,76.05266666666667,64.83766666666666,-2.4150165960856125,0.5852309271521032,0.007910817552131577
2024-08-27,"8月27日：""农产品批发价格200指数""比昨天下降2.58个点",https://www.agri.cn/V20/ZX/nyyw/2024/08/t20240827_36414868.htm,-2.58,昨天,89.48,90.55,"{'vegetable': {'name': '蔬菜', 'price': 4.99, 'change_percent': -5.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 19.51, 'change_percent': -4.3, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 68.67, 'change_percent': -1.3, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 61.75, 'change_percent': -0.5, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 9.74, 'change_percent': -3.9, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.35, 'change_percent': -2.9, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.21, 'change_percent': -2.3, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.44, 'change_percent': -2.0, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.35, 'change_percent': -4.6, 'unit': '元/公斤'}}",,4.99,19.51,68.67,61.75,9.74,16.35,12.21,8.44,5.35,2024,8,27,1,3,240,83.96285714285715,77.662,66.34466666666667,-2.8833258828788555,0.6524532459075603,0.026640884380015547
2024-08-28,"8月28日：""农产品批发价格200指数""比昨天下降2.85个点",https://www.agri.cn/V20/ZX/nyyw/2024/08/t20240828_34072126.htm,-2.85,昨天,92.06,93.17,"{'vegetable': {'name': '蔬菜', 'price': 5.27, 'change_percent': 0.3, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 19.72, 'change_percent': -3.2, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 67.41, 'change_percent': -3.1, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 60.23, 'change_percent': -2.9, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 9.88, 'change_percent': -2.6, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.7, 'change_percent': -0.9, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.41, 'change_percent': -0.7, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.44, 'change_percent': -1.9, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.45, 'change_percent': -3.0, 'unit': '元/公斤'}}",,5.27,19.72,67.41,60.23,9.88,16.7,12.41,8.44,5.45,2024,8,28,2,3,241,85.85714285714286,79.35,67.901,-3.095807082337606,0.7265312237252395,0.04954305140178835
2024-08-29,"8月29日：""农产品批发价格200指数""比昨天下降2.21个点",https://www.agri.cn/V20/ZX/nyyw/2024/08/t20240829_79173518.htm,-2.21,昨天,94.91,96.05,"{'vegetable': {'name': '蔬菜', 'price': 5.01, 'change_percent': -4.6, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.3, 'change_percent': -0.4, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 68.08, 'change_percent': -2.1, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 60.62, 'change_percent': -2.3, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 9.73, 'change_percent': -4.1, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.81, 'change_percent': -0.2, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.4, 'change_percent': -0.7, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.3, 'change_percent': -3.6, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.35, 'change_percent': -4.8, 'unit': '元/公斤'}}",,5.01,20.3,68.08,60.62,9.73,16.81,12.4,8.3,5.35,2024,8,29,3,3,242,87.92857142857143,81.09066666666666,69.50566666666667,-2.3285217574544306,0.7070933123577304,0.07484195683281641
2024-08-30,"8月30日：""农产品批发价格200指数""比昨天下降1.72个点",https://www.agri.cn/V20/ZX/nyyw/2024/08/t20240830_70151198.htm,-1.72,昨天,97.12,98.29,"{'vegetable': {'name': '蔬菜', 'price': 4.99, 'change_percent': -4.9, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 19.76, 'change_percent': -3.0, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 67.83, 'change_percent': -2.5, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 62.07, 'change_percent': 0.1, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.06, 'change_percent': -0.8, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.68, 'change_percent': -0.9, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.2, 'change_percent': -2.3, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.67, 'change_percent': 0.8, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.56, 'change_percent': -1.0, 'unit': '元/公斤'}}",,4.99,19.76,67.83,62.07,10.06,16.68,12.2,8.67,5.56,2024,8,30,4,3,243,89.96000000000001,82.86266666666667,71.13933333333333,-1.7710049423393739,0.47411069633686637,0.09445970455301723
2024-08-31,"8月31日：""农产品批发价格200指数""比昨天下降2.85个点",https://www.agri.cn/V20/ZX/nyyw/2024/08/t20240831_90832596.htm,-2.85,昨天,98.84,100.03,"{'vegetable': {'name': '蔬菜', 'price': 5.24, 'change_percent': -0.2, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.13, 'change_percent': -1.2, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 68.86, 'change_percent': -1.0, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 60.1, 'change_percent': -3.1, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 9.89, 'change_percent': -2.5, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 16.29, 'change_percent': -3.3, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.48, 'change_percent': -0.1, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.37, 'change_percent': -2.7, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.43, 'change_percent': -3.3, 'unit': '元/公斤'}}",,5.24,20.13,68.86,60.1,9.89,16.29,12.48,8.37,5.43,2024,8,31,5,3,244,92.12857142857142,84.65,72.79066666666667,-2.883447996762444,0.4153197276684002,0.10972781590086578
2024-09-01,"9月1日：""农产品批发价格200指数""比昨天上升0.65个点",https://www.agri.cn/V20/ZX/nyyw/2024/09/t20240901_11540339.htm,0.65,昨天,101.69,102.91,"{'vegetable': {'name': '蔬菜', 'price': 5.53, 'change_percent': -0.2, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 21.31, 'change_percent': -0.9, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 74.68, 'change_percent': 1.8, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 65.33, 'change_percent': -0.2, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.53, 'change_percent': -1.7, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 18.11, 'change_percent': 1.9, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 13.54, 'change_percent': 2.7, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.96, 'change_percent': -1.3, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.93, 'change_percent': 0.1, 'unit': '元/公斤'}}",,5.53,21.31,74.68,65.33,10.53,18.11,13.54,8.96,5.93,2024,9,1,6,3,245,94.49571428571429,86.53333333333333,74.48633333333333,0.6391975612154588,1.2194905259399176,0.13502672133189383
2024-09-02,"9月2日：""农产品批发价格200指数""比昨天下降1.49个点",https://www.agri.cn/V20/ZX/nyyw/2024/09/t20240902_41092247.htm,-1.49,昨天,101.04,102.25,"{'vegetable': {'name': '蔬菜', 'price': 5.41, 'change_percent': -2.4, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.87, 'change_percent': -2.9, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 73.48, 'change_percent': 0.1, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 64.63, 'change_percent': -1.2, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.93, 'change_percent': 2.1, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 17.29, 'change_percent': -2.7, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 13.28, 'change_percent': 0.7, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 9.15, 'change_percent': 0.8, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.79, 'change_percent': -2.3, 'unit': '元/公斤'}}",,5.41,20.87,73.48,64.63,10.93,17.29,13.28,9.15,5.79,2024,9,2,0,3,246,96.44857142857143,88.32866666666668,76.119,-1.474663499604117,1.228655866422861,0.12925679553183486
2024-09-03,"9月3日：""农产品批发价格200指数""比昨天上升0.12个点",https://www.agri.cn/V20/ZX/nyyw/2024/09/t20240903_85992212.htm,0.12,昨天,102.53,103.76,"{'vegetable': {'name': '蔬菜', 'price': 5.62, 'change_percent': 1.5, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 21.86, 'change_percent': 1.7, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 73.08, 'change_percent': -0.4, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 64.97, 'change_percent': -0.7, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.78, 'change_percent': 0.7, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 17.43, 'change_percent': -1.9, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 13.14, 'change_percent': -0.3, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.98, 'change_percent': -1.0, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.73, 'change_percent': -3.2, 'unit': '元/公斤'}}",不利天气,5.62,21.86,73.08,64.97,10.78,17.43,13.14,8.98,5.73,2024,9,3,1,3,247,98.31285714285714,90.18066666666667,77.76066666666667,0.11703891543938358,1.3808986032221997,0.14248324082735478
2024-09-04,"9月4日：""农产品批发价格200指数""比昨天下降2.41个点",https://www.agri.cn/V20/ZX/nyyw/2024/09/t20240904_12663373.htm,-2.41,昨天,102.41,103.64,"{'vegetable': {'name': '蔬菜', 'price': 5.66, 'change_percent': 2.3, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.71, 'change_percent': -3.7, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 72.77, 'change_percent': -0.8, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 64.16, 'change_percent': -2.0, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.9, 'change_percent': 1.9, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 17.65, 'change_percent': -0.7, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 13.08, 'change_percent': -0.8, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 9.17, 'change_percent': 1.1, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.7, 'change_percent': -3.8, 'unit': '元/公斤'}}",,5.66,20.71,72.77,64.16,10.9,17.65,13.08,9.17,5.7,2024,9,4,2,3,248,99.79142857142858,91.88933333333334,79.35933333333334,-2.3532858119324285,1.3165846870199074,0.1414180237565746
2024-09-05,"9月5日：""农产品批发价格200指数""比昨天下降1.16个点",https://www.agri.cn/V20/ZX/nyyw/2024/09/t20240905_70080388.htm,-1.16,昨天,104.82,106.08,"{'vegetable': {'name': '蔬菜', 'price': 5.43, 'change_percent': -2.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 21.47, 'change_percent': -0.1, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 72.72, 'change_percent': -0.9, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 64.97, 'change_percent': -0.7, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.79, 'change_percent': 0.8, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 17.48, 'change_percent': -1.6, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.84, 'change_percent': -2.6, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.77, 'change_percent': -3.4, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.96, 'change_percent': 0.6, 'unit': '元/公斤'}}",,5.43,21.47,72.72,64.97,10.79,17.48,12.84,8.77,5.96,2024,9,5,3,3,249,101.20714285714287,93.62400000000001,80.98433333333334,-1.106659034535394,1.2699981252329888,0.1628111332614089
2024-09-06,"9月6日：""农产品批发价格200指数""比昨天上升0.23个点",https://www.agri.cn/V20/ZX/nyyw/2024/09/t20240906_58132033.htm,0.23,昨天,105.98,107.25,"{'vegetable': {'name': '蔬菜', 'price': 5.56, 'change_percent': 0.5, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 21.85, 'change_percent': 1.7, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 72.74, 'change_percent': -0.8, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 64.71, 'change_percent': -1.1, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.67, 'change_percent': -0.3, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 17.67, 'change_percent': -0.5, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 13.03, 'change_percent': -1.1, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 9.14, 'change_percent': 0.8, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.86, 'change_percent': -1.1, 'unit': '元/公斤'}}",,5.56,21.85,72.74,64.71,10.67,17.67,13.03,9.14,5.86,2024,9,6,4,3,250,102.47285714285714,95.32866666666668,82.59400000000001,0.21702207963766748,1.3641201594888464,0.1731082316122836
2024-09-07,"9月7日：""农产品批发价格200指数""比昨天下降0.60个点",https://www.agri.cn/V20/ZX/nyyw/2024/09/t20240907_12506175.htm,-0.6,昨天,105.75,107.02,"{'vegetable': {'name': '蔬菜', 'price': 5.39, 'change_percent': -2.8, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 21.64, 'change_percent': 0.7, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 73.94, 'change_percent': 0.8, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 65.23, 'change_percent': -0.3, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.52, 'change_percent': -1.6, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 17.36, 'change_percent': -2.2, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 13.02, 'change_percent': -1.2, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.83, 'change_percent': -2.7, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.71, 'change_percent': -3.6, 'unit': '元/公斤'}}",,5.39,21.64,73.94,65.23,10.52,17.36,13.02,8.83,5.71,2024,9,7,5,3,251,103.46000000000001,96.852,84.13666666666668,-0.5673758865248226,1.089447216755039,0.17106656555995498
2024-09-08,"9月8日：""农产品批发价格200指数""比昨天上升0.17个点",https://www.agri.cn/V20/ZX/nyyw/2024/09/t20240908_23661613.htm,0.17,昨天,106.35,107.62,"{'vegetable': {'name': '蔬菜', 'price': 5.76, 'change_percent': 4.0, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 21.54, 'change_percent': 0.3, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 73.83, 'change_percent': 0.7, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 66.06, 'change_percent': 1.0, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.62, 'change_percent': -0.7, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 17.93, 'change_percent': 1.0, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 12.89, 'change_percent': -2.1, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.92, 'change_percent': -1.6, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.9, 'change_percent': -0.3, 'unit': '元/公斤'}}",,5.76,21.54,73.83,66.06,10.62,17.93,12.89,8.92,5.9,2024,9,8,6,3,252,104.12571428571428,98.36466666666666,85.658,0.1598495533615421,1.004636868771648,0.1763926509138556
2024-09-09,"9月9日：""农产品批发价格200指数""比昨天下降1.68个点",https://www.agri.cn/V20/ZX/nyyw/2024/09/t20240909_79002819.htm,-1.68,昨天,106.18,107.46,"{'vegetable': {'name': '蔬菜', 'price': 5.6, 'change_percent': 1.2, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 21.3, 'change_percent': -0.8, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 73.23, 'change_percent': -0.1, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 65.4, 'change_percent': 0.0, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.85, 'change_percent': 1.5, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 17.4, 'change_percent': -2.0, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 13.04, 'change_percent': -1.0, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 9.16, 'change_percent': 1.0, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.66, 'change_percent': -4.4, 'unit': '元/公斤'}}",,5.6,21.3,73.23,65.4,10.85,17.4,13.04,9.16,5.66,2024,9,9,0,3,253,104.86,99.76866666666666,87.11866666666667,-1.5822188736108496,1.0306863178069017,0.17488359339691717
2024-09-10,"9月10日：""农产品批发价格200指数""比昨天下降1.04个点",https://www.agri.cn/V20/ZX/nyyw/2024/09/t20240910_72909600.htm,-1.04,昨天,107.86,109.15,"{'vegetable': {'name': '蔬菜', 'price': 5.55, 'change_percent': 0.2, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 20.82, 'change_percent': -3.1, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 73.34, 'change_percent': 0.0, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 65.73, 'change_percent': 0.5, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.69, 'change_percent': -0.0, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 17.61, 'change_percent': -0.8, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 13.28, 'change_percent': 0.8, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 9.26, 'change_percent': 2.1, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.84, 'change_percent': -1.4, 'unit': '元/公斤'}}",,5.55,20.82,73.34,65.73,10.69,17.61,13.28,9.26,5.84,2024,9,10,1,3,254,105.62142857142858,101.13466666666666,88.59366666666666,-0.9642128685332839,0.9558890152752435,0.18979663238783895
2024-09-11,"9月11日：""农产品批发价格200指数""比昨天下降2.59个点",https://www.agri.cn/V20/ZX/nyyw/2024/09/t20240911_57885775.htm,-2.59,昨天,108.9,110.2,"{'vegetable': {'name': '蔬菜', 'price': 5.55, 'change_percent': 0.2, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 21.35, 'change_percent': -0.6, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 71.33, 'change_percent': -2.7, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 64.52, 'change_percent': -1.3, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.2, 'change_percent': -4.6, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 17.32, 'change_percent': -2.4, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 13.18, 'change_percent': 0.1, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 9.17, 'change_percent': 1.1, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.8, 'change_percent': -2.0, 'unit': '元/公斤'}}",,5.55,21.35,71.33,64.52,10.2,17.32,13.18,9.17,5.8,2024,9,11,2,3,255,106.54857142857142,102.42933333333333,90.04566666666668,-2.3783287419651056,1.0036552244291237,0.19902851366793348
2024-09-12,"9月12日：""农产品批发价格200指数""比昨天下降1.18个点",https://www.agri.cn/V20/ZX/nyyw/2024/09/t20240912_74898788.htm,-1.18,昨天,111.49,112.83,"{'vegetable': {'name': '蔬菜', 'price': 5.45, 'change_percent': -1.5, 'unit': '元/公斤'}, 'pork': {'name': '猪肉', 'price': 21.57, 'change_percent': 0.5, 'unit': '元/公斤'}, 'beef': {'name': '牛肉', 'price': 72.65, 'change_percent': -0.9, 'unit': '元/公斤'}, 'mutton': {'name': '羊肉', 'price': 65.13, 'change_percent': -0.4, 'unit': '元/公斤'}, 'egg': {'name': '鸡蛋', 'price': 10.77, 'change_percent': 0.7, 'unit': '元/公斤'}, 'chicken': {'name': '白条鸡', 'price': 17.72, 'change_percent': -0.2, 'unit': '元/公斤'}, 'fish': {'name': '活鲤鱼', 'price': 13.32, 'change_percent': 1.2, 'unit': '元/公斤'}, 'apple': {'name': '富士苹果', 'price': 8.77, 'change_percent': -3.3, 'unit': '元/公斤'}, 'banana': {'name': '香蕉', 'price': 5.74, 'change_percent': -3.1, 'unit': '元/公斤'}}",,5.45,21.57,72.65,65.13,10.77,17.72,13.32,8.77,5.74,2024,9,12,3,3,256,107.50142857142858,103.72466666666668,91.53733333333334,-1.058390887075074,1.004371397821528,0.22201944877893787
